# timestamp tx ty tz qx qy qz qw 
1403715277.962143 0.878809 2.183 0.950657 -0.824926 -0.106011 -0.550759 0.07016099999999999
1403715278.012143 0.878984 2.18304 0.950666 -0.824827 -0.10617800000000001 -0.5509 0.069971
1403715278.062143 0.879067 2.18319 0.950876 -0.824649 -0.106057 -0.551192 0.069947
1403715278.112143 0.879257 2.18339 0.951116 -0.824871 -0.105941 -0.550842 0.070265
1403715278.162143 0.879601 2.18347 0.951245 -0.824795 -0.105997 -0.55094 0.070298
1403715278.212143 0.879601 2.18347 0.951245 -0.824795 -0.105997 -0.55094 0.070298
1403715278.262143 0.879519 2.18341 0.951212 -0.824547 -0.106031 -0.551361 0.069859
1403715278.312143 0.879482 2.18332 0.951715 -0.824381 -0.10520900000000001 -0.5517980000000001 0.06961100000000002
1403715278.362143 0.879606 2.18306 0.952654 -0.824008 -0.10447899999999999 -0.5525959999999999 0.06879099999999999
1403715278.412143 0.880214 2.18294 0.953597 -0.823822 -0.104227 -0.55303 0.067914
1403715278.462143 0.881821 2.18334 0.954399 -0.8231019999999999 -0.10301300000000002 -0.5542740000000002 0.06834900000000001
1403715278.512143 0.884562 2.18433 0.95544 -0.821961 -0.10184700000000001 -0.556161 0.068499
1403715278.562143 0.888383 2.18611 0.958044 -0.819253 -0.10017399999999999 -0.560319 0.069521
1403715278.612143 0.893209 2.18848 0.962522 -0.816582 -0.098548 -0.5643409999999999 0.070722
1403715278.662143 0.89909 2.19156 0.969273 -0.815233 -0.098768 -0.566343 0.069969
1403715278.712143 0.913299 2.19971 0.991778 -0.81187 -0.09546700000000001 -0.571216 0.073922
1403715278.762143 0.913299 2.19971 0.991778 -0.81187 -0.09546700000000001 -0.571216 0.073922
1403715278.812143 0.929498 2.20874 1.02503 -0.808186 -0.09385199999999999 -0.576267 0.077096
1403715278.862143 0.937427 2.21292 1.04403 -0.807707 -0.09373 -0.576908 0.077466
1403715278.912143 0.944931 2.21687 1.06269 -0.807063 -0.09380499999999999 -0.577821 0.077286
1403715278.962143 0.952027 2.2203 1.07779 -0.806734 -0.09434299999999998 -0.578307 0.076428
1403715279.012143 0.958607 2.22356 1.08785 -0.806892 -0.09454499999999999 -0.578105 0.07602999999999999
1403715279.062143 0.958607 2.22356 1.08785 -0.806892 -0.09454499999999999 -0.578105 0.07602999999999999
1403715279.112143 0.964914 2.22659 1.09262 -0.8067809999999999 -0.09465900000000001 -0.5782840000000001 0.07570500000000001
1403715279.162143 0.970614 2.2294 1.09237 -0.8069769999999999 -0.09539500000000002 -0.5779820000000001 0.07499900000000001
1403715279.212143 0.975736 2.23181 1.0888 -0.807431 -0.095967 -0.577353 0.074221
1403715279.262143 0.98075 2.23425 1.08431 -0.807776 -0.096464 -0.576807 0.074074
1403715279.312143 0.985195 2.23651 1.07982 -0.808503 -0.09658200000000002 -0.575769 0.074063
1403715279.362143 0.989119 2.23858 1.07628 -0.80932 -0.09618500000000002 -0.574631 0.074489
1403715279.412143 0.992671 2.24053 1.07393 -0.809541 -0.095719 -0.574265 0.0755
1403715279.462143 0.995814 2.24199 1.07249 -0.810321 -0.095751 -0.573119 0.07580599999999998
1403715279.512143 0.998639 2.24328 1.07246 -0.810596 -0.095668 -0.572677 0.076304
1403715279.562143 1.00356 2.24558 1.07575 -0.81089 -0.096236 -0.57225 0.075665
1403715279.612143 1.00554 2.24632 1.07874 -0.811107 -0.09648400000000001 -0.5718950000000002 0.075709
1403715279.662143 1.00554 2.24632 1.07874 -0.811107 -0.09648400000000001 -0.5718950000000002 0.075709
1403715279.712143 1.00928 2.2475 1.08734 -0.811124 -0.096378 -0.5718579999999999 0.07595
1403715279.762143 1.0106 2.2477 1.09278 -0.811342 -0.095995 -0.571567 0.076286
1403715279.812143 1.0106 2.2477 1.09278 -0.811342 -0.095995 -0.571567 0.076286
1403715279.862143 1.0115 2.24752 1.09891 -0.81161 -0.09612200000000001 -0.571158 0.076341
1403715279.912143 1.01286 2.24673 1.11271 -0.8135890000000001 -0.09654499999999999 -0.5683629999999998 0.07559399999999998
1403715279.962143 1.01286 2.24673 1.11271 -0.8135890000000001 -0.09654499999999999 -0.5683629999999998 0.07559399999999998
1403715280.012143 1.01421 2.24536 1.12541 -0.821203 -0.09738699999999999 -0.557342 0.07424499999999999
1403715280.062143 1.01421 2.24536 1.12541 -0.821203 -0.09738699999999999 -0.557342 0.07424499999999999
1403715280.112143 1.0157 2.24439 1.13195 -0.824783 -0.099675 -0.55207 0.070829
1403715280.162143 1.01814 2.24355 1.13915 -0.826671 -0.10188999999999998 -0.549173 0.068137
1403715280.212143 1.0216 2.24293 1.14706 -0.827041 -0.105071 -0.548514 0.063999
1403715280.262143 1.02608 2.24295 1.15565 -0.826278 -0.107727 -0.549556 0.060401
1403715280.312143 1.0314 2.24404 1.16447 -0.825046 -0.109815 -0.551266 0.05784
1403715280.362143 1.03746 2.24613 1.17355 -0.823389 -0.111088 -0.553701 0.055720000000000006
1403715280.412143 1.05168 2.25304 1.19133 -0.821303 -0.10793499999999999 -0.557615 0.053632
1403715280.462143 1.05962 2.25775 1.1998 -0.820926 -0.101271 -0.559293 0.05491999999999999
1403715280.512143 1.06777 2.26313 1.20815 -0.820749 -0.093656 -0.560852 0.055167
1403715280.562143 1.06777 2.26313 1.20815 -0.820749 -0.093656 -0.560852 0.055167
1403715280.612143 1.07621 2.2686 1.21632 -0.8204940000000001 -0.084641 -0.5627469999999999 0.054227999999999985
1403715280.662143 1.0851 2.27399 1.22426 -0.820507 -0.075319 -0.564397 0.050508
1403715280.712143 1.09408 2.27938 1.23172 -0.820589 -0.064913 -0.565937 0.046209999999999994
1403715280.762143 1.10323 2.28472 1.2385 -0.821083 -0.05426400000000001 -0.566768 0.040639
1403715280.812143 1.11238 2.28988 1.2445 -0.821916 -0.043314 -0.566906 0.03456999999999999
1403715280.862143 1.12173 2.295 1.25055 -0.8219230000000001 -0.03249 -0.5679849999999999 0.027910999999999995
1403715280.912143 1.13102 2.30022 1.25613 -0.822048 -0.022708 -0.5685609999999999 0.021427999999999996
1403715280.962143 1.14032 2.30567 1.26156 -0.8219310000000001 -0.014407 -0.5691849999999999 0.015835999999999996
1403715281.012143 1.14927 2.31115 1.26662 -0.821858 -0.006809000000000001 -0.569541 0.011284
1403715281.062143 1.16708 2.32263 1.27613 -0.821971 0.004494 -0.569505 0.002661
1403715281.112143 1.17625 2.32867 1.28059 0.821621 -0.008656000000000002 0.569968 0.0006980000000000007
1403715281.162143 1.17625 2.32867 1.28059 0.821621 -0.008656000000000002 0.569968 0.0006980000000000007
1403715281.212143 1.1952 2.34048 1.28863 0.821724 -0.01731 0.569585 0.006563000000000001
1403715281.262143 1.1952 2.34048 1.28863 0.821724 -0.01731 0.569585 0.006563000000000001
1403715281.312143 1.21357 2.35108 1.29429 0.822716 -0.028215999999999998 0.56758 0.013993000000000002
1403715281.362143 1.21357 2.35108 1.29429 0.822716 -0.028215999999999998 0.56758 0.013993000000000002
1403715281.412143 1.23235 2.36074 1.29769 0.823023 -0.041429 0.565976 0.024229999999999998
1403715281.462143 1.23235 2.36074 1.29769 0.823023 -0.041429 0.565976 0.024229999999999998
1403715281.512143 1.25158 2.3691 1.2995 0.822505 -0.058392999999999994 0.564483 0.037871999999999996
1403715281.562143 1.26132 2.37289 1.29941 0.821802 -0.068454 0.5638109999999998 0.04552899999999999
1403715281.612143 1.27118 2.37659 1.29862 0.8208800000000002 -0.07974699999999998 0.5629859999999999 0.053314999999999994
1403715281.662143 1.28118 2.38021 1.29741 0.819903 -0.091362 0.561754 0.06199799999999999
1403715281.712143 1.29142 2.3837 1.29605 0.8188089999999999 -0.10374000000000001 0.5602000000000001 0.07047200000000002
1403715281.762143 1.30184 2.38726 1.29423 0.817565 -0.11634699999999999 0.55838 0.079142
1403715281.812143 1.31248 2.39095 1.29196 0.815545 -0.129156 0.557192 0.087989
1403715281.862143 1.32337 2.39461 1.28913 0.813731 -0.141568 0.555289 0.097237
1403715281.912143 1.32337 2.39461 1.28913 0.813731 -0.141568 0.555289 0.097237
1403715281.962143 1.34611 2.40211 1.28192 0.809285 -0.166657 0.55167 0.11377200000000001
1403715282.012143 1.35809 2.40576 1.27744 0.806799 -0.178777 0.549819 0.12171100000000001
1403715282.062143 1.3704 2.4094 1.27266 0.804253 -0.18943799999999997 0.547882 0.130828
1403715282.112143 1.38294 2.41302 1.26752 0.801654 -0.200799 0.545817 0.138254
1403715282.162143 1.3958 2.41669 1.26238 0.798722 -0.21114 0.544038 0.146582
1403715282.212143 1.409 2.42032 1.25694 0.796034 -0.222015 0.541485 0.15438099999999996
1403715282.262143 1.42276 2.42389 1.25145 0.793207 -0.23268100000000003 0.538934 0.161963
1403715282.312143 1.43682 2.42746 1.24585 0.790148 -0.24318600000000004 0.536372 0.169799
1403715282.362143 1.45125 2.43078 1.24014 0.7877159999999999 -0.25261000000000006 0.5326940000000001 0.17869000000000002
1403715282.412143 1.46625 2.43428 1.23411 0.784362 -0.26350099999999993 0.529982 0.185638
1403715282.462143 1.48216 2.43753 1.22798 0.780638 -0.273413 0.52765 0.19348099999999993
1403715282.512143 1.49861 2.44079 1.22154 0.776898 -0.283441 0.525098 0.20090499999999997
1403715282.562143 1.51563 2.44421 1.21527 0.772384 -0.292644 0.52372 0.20856899999999998
1403715282.612143 1.53313 2.44771 1.20879 0.767593 -0.302195 0.522619 0.215289
1403715282.662143 1.55094 2.45141 1.20196 0.762563 -0.31215 0.521503 0.221574
1403715282.712143 1.56902 2.45536 1.19468 0.757482 -0.322227 0.520556 0.22674400000000003
1403715282.762143 1.58731 2.45902 1.18689 0.752881 -0.332443 0.518605 0.231733
1403715282.812143 1.6058 2.46256 1.17915 0.748079 -0.341461 0.516694 0.23834900000000003
1403715282.862143 1.62434 2.46624 1.17143 0.742969 -0.350053 0.514977 0.24547700000000003
1403715282.912143 1.62434 2.46624 1.17143 0.742969 -0.350053 0.514977 0.24547700000000003
1403715282.962143 1.64316 2.4699 1.16346 0.738081 -0.359293 0.5126259999999999 0.251715
1403715283.012143 1.66214 2.47365 1.15576 0.7326999999999999 -0.368536 0.5107080000000002 0.257896
1403715283.062143 1.68121 2.47745 1.14808 0.726965 -0.378062 0.509021 0.263609
1403715283.112143 1.70019 2.48145 1.14045 0.7213429999999998 -0.38771 0.50712 0.26865300000000003
1403715283.162143 1.71876 2.48547 1.13312 0.715289 -0.397389 0.505783 0.273179
1403715283.212143 1.75378 2.49389 1.11927 0.703499 -0.415391 0.502189 0.283454
1403715283.262143 1.77032 2.49811 1.11253 0.697834 -0.4243 0.500029 0.288043
1403715283.312143 1.78579 2.5023 1.1064 0.692255 -0.43190900000000004 0.49783 0.293943
1403715283.362143 1.80014 2.5065 1.10005 0.68805 -0.44008499999999995 0.49378599999999995 0.298476
1403715283.412143 1.81349 2.51065 1.09371 0.684305 -0.448105 0.4892580000000001 0.3025820000000001
1403715283.462143 1.82595 2.51471 1.08782 0.681288 -0.4551220000000001 0.483732 0.307757
1403715283.512143 1.83762 2.51872 1.08237 0.678519 -0.46166100000000004 0.47801 0.31303
1403715283.562143 1.84892 2.52267 1.07718 0.676218 -0.46786599999999995 0.47231000000000006 0.317417
1403715283.612143 1.86034 2.52628 1.07218 0.674363 -0.472703 0.467634 0.32109999999999994
1403715283.662143 1.86034 2.52628 1.07218 0.674363 -0.472703 0.467634 0.32109999999999994
1403715283.712143 1.8719 2.52942 1.06726 0.672383 -0.47646499999999997 0.46433699999999994 0.32445899999999994
1403715283.762143 1.88373 2.5323 1.06235 0.670445 -0.479598 0.462281 0.326781
1403715283.812143 1.89588 2.53491 1.05773 0.667877 -0.48208 0.462036 0.328727
1403715283.862143 1.90816 2.5372 1.05298 0.666036 -0.483298 0.461553 0.331342
1403715283.912143 1.92044 2.5392 1.04818 0.663951 -0.484507 0.462433 0.332532
1403715283.962143 1.94502 2.54246 1.03722 0.662872 -0.48684 0.461357 0.33277300000000004
1403715284.012143 1.9575 2.54365 1.03126 0.663741 -0.487847 0.45981 0.331705
1403715284.062143 1.96991 2.54456 1.02541 0.664459 -0.489168 0.458843 0.329653
1403715284.112143 1.98202 2.5453 1.01971 0.665053 -0.49028400000000005 0.458624 0.327094
1403715284.162143 1.99383 2.54545 1.01411 0.664873 -0.49208399999999997 0.459767 0.323127
1403715284.212143 2.0051 2.54486 1.00897 0.664581 -0.493544 0.461265 0.319343
1403715284.262143 2.01592 2.54335 1.00415 0.664075 -0.494971 0.463286 0.31523600000000007
1403715284.312143 2.02598 2.54082 0.999868 0.663613 -0.4952869999999999 0.465353 0.312659
1403715284.362143 2.03511 2.53717 0.996294 0.664641 -0.492911 0.46553599999999995 0.313953
1403715284.412143 2.04354 2.53253 0.992908 0.666149 -0.489935 0.46523200000000003 0.31586100000000006
1403715284.462143 2.0514 2.52695 0.989856 0.668221 -0.48593000000000003 0.464311 0.319012
1403715284.512143 2.0591 2.52044 0.986975 0.669662 -0.482103 0.46437 0.3217
1403715284.562143 2.0591 2.52044 0.986975 0.669662 -0.482103 0.46437 0.3217
1403715284.612143 2.06663 2.51353 0.98423 0.670922 -0.47821300000000005 0.464758 0.32430800000000004
1403715284.662143 2.07405 2.50642 0.981302 0.672548 -0.474749 0.4644710000000001 0.326435
1403715284.712143 2.08151 2.49901 0.978571 0.673575 -0.47212800000000005 0.464844 0.32758400000000004
1403715284.762143 2.08882 2.49153 0.976021 0.674088 -0.470116 0.464978 0.329229
1403715284.812143 2.09581 2.48411 0.973492 0.673398 -0.469522 0.464923 0.33155900000000005
1403715284.862143 2.10251 2.47692 0.971373 0.670968 -0.47034399999999993 0.46549899999999994 0.33449799999999996
1403715284.912143 2.10905 2.46994 0.969425 0.666729 -0.47361000000000003 0.466753 0.336612
1403715284.962143 2.11516 2.46322 0.967938 0.66079 -0.477825 0.468012 0.3405949999999999
1403715285.012143 2.12633 2.45132 0.965984 0.644731 -0.490525 0.4711350000000001 0.348912
1403715285.062143 2.13098 2.44616 0.965915 0.637684 -0.49738699999999997 0.46890199999999993 0.355102
1403715285.112143 2.135 2.44247 0.966476 0.631691 -0.505304 0.46483899999999995 0.35994400000000004
1403715285.162143 2.13843 2.43997 0.966961 0.626104 -0.5145929999999999 0.459834 0.362961
1403715285.212143 2.14162 2.43819 0.968517 0.621343 -0.523408 0.45511799999999997 0.364479
1403715285.262143 2.14446 2.43755 0.972014 0.617574 -0.532357 0.45055800000000007 0.363588
1403715285.312143 2.14683 2.43719 0.978759 0.614753 -0.54044 0.44589299999999993 0.362191
1403715285.362143 2.14878 2.43665 0.989369 0.6133489999999999 -0.5470780000000001 0.44106900000000004 0.3605090000000001
1403715285.412143 2.15007 2.43585 1.00395 0.612259 -0.551878 0.437294 0.35964299999999993
1403715285.462143 2.15007 2.43585 1.00395 0.612259 -0.551878 0.437294 0.35964299999999993
1403715285.512143 2.15044 2.43491 1.02121 0.611082 -0.5559050000000001 0.43467700000000004 0.358615
1403715285.562143 2.14997 2.43317 1.04081 0.609211 -0.5593039999999999 0.43373399999999995 0.357653
1403715285.612143 2.14637 2.42797 1.08119 0.606483 -0.5635460000000001 0.432535 0.35708300000000004
1403715285.662143 2.14637 2.42797 1.08119 0.606483 -0.5635460000000001 0.432535 0.35708300000000004
1403715285.712143 2.13804 2.41953 1.12033 0.604537 -0.565134 0.431709 0.358868
1403715285.762143 2.13204 2.41425 1.13929 0.603996 -0.565028 0.431154 0.360609
1403715285.812143 2.12504 2.40835 1.15722 0.605133 -0.5636759999999998 0.42868 0.36375500000000005
1403715285.862143 2.11726 2.40166 1.17492 0.606997 -0.561409 0.425634 0.36770900000000006
1403715285.912143 2.10896 2.39446 1.19186 0.609468 -0.5598400000000001 0.42179300000000003 0.37042900000000006
1403715285.962143 2.10056 2.38661 1.20814 0.611678 -0.557868 0.418555 0.373422
1403715286.012143 2.09232 2.37817 1.22344 0.613351 -0.556339 0.415751 0.37608300000000006
1403715286.062143 2.08444 2.36925 1.23768 0.613906 -0.556182 0.41457400000000005 0.376708
1403715286.112143 2.07692 2.35972 1.25123 0.61336 -0.557336 0.41485700000000003 0.37557900000000005
1403715286.162143 2.0695 2.34962 1.264 0.612411 -0.559339 0.415528 0.373402
1403715286.212143 2.06216 2.33878 1.27629 0.611958 -0.560504 0.415976 0.371895
1403715286.262143 2.05481 2.32702 1.28846 0.612266 -0.560168 0.415499 0.372427
1403715286.312143 2.04752 2.31469 1.30017 0.6123999999999999 -0.5593550000000002 0.4153620000000001 0.3735820000000001
1403715286.362143 2.04752 2.31469 1.30017 0.6123999999999999 -0.5593550000000002 0.4153620000000001 0.3735820000000001
1403715286.412143 2.04051 2.30166 1.31096 0.612804 -0.558738 0.41481499999999993 0.374449
1403715286.462143 2.03367 2.28791 1.32107 0.613128 -0.557606 0.414325 0.376144
1403715286.512143 2.02699 2.27356 1.33088 0.613403 -0.556856 0.41351 0.37770099999999995
1403715286.562143 2.02067 2.25865 1.34042 0.612918 -0.556072 0.413627 0.379511
1403715286.612143 2.00829 2.22763 1.359 0.607287 -0.557569 0.41524399999999995 0.384566
1403715286.662143 2.00222 2.2118 1.36791 0.601985 -0.558756 0.41680399999999995 0.389461
1403715286.712143 1.99622 2.19602 1.37592 0.596903 -0.561229 0.41635800000000006 0.3941760000000001
1403715286.762143 1.9903 2.18071 1.38271 0.593574 -0.565147 0.412973 0.397154
1403715286.812143 1.98474 2.16581 1.38831 0.591394 -0.570098 0.40848599999999996 0.397971
1403715286.862143 1.97965 2.15082 1.39387 0.590523 -0.574406 0.403122 0.398539
1403715286.912143 1.9751 2.13566 1.39958 0.589509 -0.57811 0.398534 0.39929800000000004
1403715286.962143 1.97121 2.12004 1.40559 0.588402 -0.580908 0.394563 0.4008109999999999
1403715287.012143 1.968 2.10431 1.41182 0.586577 -0.5836 0.392159 0.40193400000000007
1403715287.062143 1.96566 2.08804 1.41826 0.585254 -0.58475 0.38991999999999993 0.404361
1403715287.112143 1.96418 2.0711 1.42488 0.582802 -0.585302 0.389835 0.407177
1403715287.162143 1.96352 2.05367 1.43184 0.579854 -0.584765 0.391188 0.410842
1403715287.212143 1.96362 2.03619 1.43866 0.577312 -0.584473 0.392161 0.41389799999999993
1403715287.262143 1.96445 2.01853 1.44554 0.574583 -0.584253 0.394258 0.41601
